"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0,0.778603047786359,0.35,0,0,"Uty"
7.71926737175112e-307,-0.551763167137059,0.999,1,2.49216547096985e-302,"Actb"
1.67538463560128e-306,0.668076416446227,0.986,0.98,5.40897929603872e-302,"Rpl27"
2.18259971968272e-299,0.728567009913914,0.383,0.032,7.04652319499566e-295,"Nrn1"
1.14358401799518e-298,-1.21863577904179,0.029,0.559,3.69206100209743e-294,"Cotl1"
5.39055874170573e-298,0.95812953350752,0.57,0.133,1.7403418897597e-293,"Cd109"
6.0172401471315e-298,0.920498751187987,0.966,0.901,1.94266598150141e-293,"Mif"
1.83428539655556e-295,0.960218691262052,0.956,0.83,5.92199040277961e-291,"Gas5"
3.8887612228453e-293,0.958163021522097,0.601,0.156,1.2554865607956e-288,"Mgst3"
4.07148222060682e-293,-1.3435590434107,0.362,0.777,1.31447803492291e-288,"Plpp3"
2.11120728989133e-285,0.625487433881721,0.995,0.99,6.81603273541418e-281,"Rpl39"
1.38849115469474e-284,0.569541262757438,0.994,0.993,4.48274369293197e-280,"Rps23"
9.43262292677291e-281,-1.02917705620182,0.811,0.945,3.04532231190863e-276,"Dstn"
2.14060771801688e-276,-1.1423861943703,0.775,0.938,6.91095201761751e-272,"Akap12"
2.35173991164514e-273,-1.14656418325225,0.002,0.499,7.59259230474634e-269,"Zic4"
2.17068982328942e-267,0.729413327835469,0.984,0.974,7.00807209448988e-263,"Ptma"
1.92890495210411e-265,0.552912024276836,0.284,0.008,6.22746963786811e-261,"9330188P03Rik"
8.42134477837318e-265,-1.25741430561082,0.001,0.484,2.71883116169778e-260,"Cdh4"
3.04346453176168e-261,0.804250155708885,0.49,0.098,9.82582524079257e-257,"Capg"
4.48827271244123e-256,0.513887074090471,0.999,0.995,1.44903884521165e-251,"Rps14"
2.10349020074698e-255,0.670694586736839,0.351,0.035,6.79111811311162e-251,"Myo1b"
3.54735913430661e-254,0.881823922618784,0.969,0.917,1.14526489651089e-249,"Tuba1a"
5.27610254341952e-248,1.04557292140491,0.879,0.644,1.70338970614299e-243,"2410006H16Rik"
6.08777060676168e-248,0.582676968844311,0.292,0.015,1.96543674039301e-243,"Ano1"
1.99998114095791e-245,0.7469850991564,0.388,0.056,6.4569391135826e-241,"Lpar1"
2.35770088886099e-244,0.593765929807084,0.361,0.041,7.6118373196877e-240,"Fads3"
7.95260399974006e-242,0.438953812850332,1,0.998,2.56749820131608e-237,"Rplp1"
1.17986611108784e-240,-1.16569243039453,0.34,0.758,3.8091977396471e-236,"Tenm3"
1.47495422929483e-240,1.01644479097032,0.559,0.166,4.76188972927837e-236,"Cxcl14"
1.61986970165453e-240,-1.08737264319114,0.001,0.451,5.22974933179165e-236,"Sdk1"
5.16758864888434e-238,-1.11349967544877,0.053,0.509,1.66835599529231e-233,"Gas6"
1.23425322998336e-233,1.16126233583434,0.677,0.261,3.98478655300127e-229,"Tm4sf1"
1.52711287324679e-233,0.69017870386403,0.402,0.066,4.93028391127725e-229,"Nr2f1"
7.31740649321271e-233,-1.00612245488169,0.011,0.458,2.36242468633372e-228,"Zic3"
1.91244282878638e-230,-1.19944275157049,0.326,0.706,6.17432167273683e-226,"Lox"
8.68671110260428e-230,0.534191661022243,0.994,0.99,2.80450467947579e-225,"Rpl34"
1.28666492607462e-229,0.716524125537642,0.968,0.902,4.15399771383191e-225,"Pfn1"
1.76828219249047e-228,-0.956924521589435,0.879,0.97,5.70889905845549e-224,"Hspa5"
4.20423743108655e-227,0.551774004413749,0.314,0.029,1.35733805462629e-222,"Ddx3y"
3.36789189499557e-226,0.899288734825717,0.403,0.073,1.08732389829932e-221,"Unc13c"
2.58843698349976e-225,-1.24940090219811,0.401,0.758,8.35676880122897e-221,"Ptchd4"
2.71872035069259e-225,0.501588196433504,0.995,0.99,8.77738865221103e-221,"Rpl35a"
2.40839179937204e-224,0.508629668874892,0.218,0,7.77549292427263e-220,"Sfta3-ps"
1.219024897964e-223,-0.945320509165133,0.763,0.917,3.93562188307678e-219,"Tceal9"
1.12430825097031e-220,-0.88607651162429,0.751,0.907,3.62982918825764e-216,"Lamp1"
2.33015442381698e-218,-1.10490155740333,0.137,0.566,7.52290355729312e-214,"Cd34"
4.51818320452009e-216,1.01414588820439,0.73,0.372,1.45869544757931e-211,"Slc4a7"
6.85915825020964e-215,-1.03033901657579,0.127,0.558,2.21447924108018e-210,"Arhgap31"
2.60590971206237e-214,-1.3243324025957,0.145,0.559,8.41317950539336e-210,"Ryr3"
9.80581713844289e-214,0.59054628153202,0.257,0.014,3.16580806314629e-209,"Kazald1"
9.2168333359169e-213,-0.784657247966777,0.875,0.957,2.97565464250077e-208,"Pdia3"
6.64316360465343e-212,1.09049437208204,0.775,0.411,2.14474536976236e-207,"Adgrl3"
7.88747633377802e-206,-1.03808741444586,0.144,0.56,2.54647173436023e-201,"Zfhx4"
1.13816439825471e-205,0.880942350511581,0.529,0.16,3.67456375976533e-201,"Eya4"
1.46091989080405e-204,0.589435601919625,0.982,0.955,4.71657986746086e-200,"Rpl36a"
1.63692624575571e-203,-1.02499824810648,0.096,0.524,5.28481638442232e-199,"Tmem176b"
2.0854553106519e-203,-1.03029452832991,0.166,0.59,6.73289247043967e-199,"Irs1"
2.39605355041813e-202,-0.954231100982519,0.118,0.537,7.73565888752493e-198,"Colec12"
1.04030440678897e-200,0.667785636911109,0.957,0.909,3.35862277731819e-196,"Oaz1"
3.10000083363823e-199,0.684498012782465,0.42,0.095,1.0008352691401e-194,"P3h4"
4.97356389184273e-199,0.49968749083483,0.281,0.027,1.60571510248142e-194,"Npepl1"
1.2153006812356e-198,0.435085967674693,0.995,0.991,3.92359824936914e-194,"Rps9"
8.41756011427198e-198,0.6096083346705,0.355,0.058,2.71760928289271e-193,"Tinagl1"
1.41351890392013e-197,1.25311277208111,0.897,0.723,4.56354578130613e-193,"Npas3"
9.58481021452346e-196,-1.0630591458441,0.415,0.731,3.0944559777589e-191,"Ugcg"
3.84201375766641e-195,0.72955295521809,0.485,0.141,1.2403941416626e-190,"2200002D01Rik"
1.39715913850498e-193,0.547363477344669,0.988,0.972,4.51072827866333e-189,"Rps27"
2.47816422803893e-192,-0.960691336606741,0.224,0.609,8.0007532102237e-188,"Abcg2"
2.1302685059048e-191,0.397823251291347,0.206,0.005,6.87757187131366e-187,"Shtn1"
2.90703368755587e-191,0.43092650916189,0.995,0.995,9.38535826027413e-187,"Rps19"
7.54811266890379e-191,0.448407839886152,0.995,0.992,2.43690817515559e-186,"Rps11"
1.56405066222604e-189,-0.907470616434037,0.001,0.377,5.04953756299676e-185,"Mpped2"
7.28503929078487e-189,-1.01768108494826,0.233,0.649,2.3519749350299e-184,"Galnt17"
7.22887074074601e-188,0.899523626301723,0.502,0.157,2.33384091864985e-183,"Fbn2"
1.17990517077825e-185,0.72170641828481,0.637,0.241,3.80932384385757e-181,"Wls"
6.92906008648946e-185,-0.849469831598189,0.819,0.916,2.23704704892312e-180,"Macf1"
3.85960412634873e-184,0.393775707860249,0.221,0.011,1.24607319219169e-179,"Cda"
4.68034372199266e-184,-0.981905652923021,0.02,0.395,1.51104897064533e-179,"Alkal1"
5.3833462859039e-184,0.487476145554105,0.246,0.02,1.73801334840407e-179,"P2rx7"
2.42330070600839e-183,0.461153045010094,0.993,0.991,7.82362632934807e-179,"Rplp0"
1.50420384368699e-182,0.480364914818094,0.273,0.03,4.85632210934344e-178,"Arhgap22"
3.45357733973609e-182,0.537329767625903,0.983,0.963,1.1149874441338e-177,"Anxa2"
6.02024924469877e-182,-0.917810794553133,0.043,0.434,1.943637468651e-177,"Slc35f1"
9.67128099437345e-182,0.822034521092102,0.723,0.383,3.12237306903347e-177,"Mrpl52"
2.66715914498829e-181,-0.792425269080662,0.783,0.902,8.61092329959468e-177,"Cnn3"
5.46500914275301e-181,0.330445491553002,0.177,0,1.76437820173781e-176,"Nkx2-1"
1.72896638774466e-180,-0.846244340188883,0.045,0.427,5.58196798283363e-176,"Loxl2"
7.29861550940257e-179,-0.770309351459299,0.778,0.902,2.35635801721062e-174,"Psmc3"
9.10830205808037e-178,0.415080729930896,0.995,0.995,2.94061531945125e-173,"Rpl18a"
1.47609361680945e-177,0.707559928141952,0.484,0.147,4.76556824186931e-173,"Vcam1"
2.99321881790125e-177,0.499585962136755,0.99,0.982,9.6636069535942e-173,"Rps17"
1.48408492509954e-175,1.0056736680014,0.527,0.189,4.79136818068385e-171,"Mt2"
3.06992200307895e-175,0.835367315578255,0.954,0.841,9.91124318694039e-171,"Tcf4"
4.74935510447171e-175,-0.895778885087006,0.627,0.83,1.53332929547869e-170,"Atp1a1"
1.43608918635979e-174,0.930605560019535,0.768,0.512,4.6364139381626e-170,"Nr2f2"
3.61692346641347e-172,0.72444030392225,0.908,0.74,1.16772374113159e-167,"Sec61g"
6.0743371041864e-172,0.558021965306485,0.957,0.921,1.96109973408658e-167,"Atp5g2"
6.27837132744068e-172,-0.823691325533818,0.596,0.811,2.02697218306422e-167,"Rbms1"
1.44098190145787e-171,0.345601444272426,0.196,0.007,4.65221006885674e-167,"Cgref1"
3.67687005861789e-171,-0.906424095570393,0.013,0.369,1.18707749842479e-166,"Epas1"
4.00013774821167e-171,-1.24750621241106,0.082,0.456,1.29144447201014e-166,"Apoe"
1.09206108967895e-170,-0.878676661951487,0.688,0.863,3.52571922802851e-166,"Sptan1"
1.75184691460122e-170,-0.906306215179098,0.103,0.476,5.65583776379004e-166,"Pax6"
9.02771995616775e-170,-1.11493853671018,0.118,0.504,2.91459938784876e-165,"Fmod"
1.49461103576215e-169,0.89757053335675,0.789,0.513,4.82535172895812e-165,"Fdps"
9.48319341125298e-169,-0.822216099209834,0.002,0.346,3.06164899282302e-164,"Gm29478"
1.70821456993517e-168,0.626944435515848,0.287,0.041,5.5149707390357e-164,"Pcdh9"
8.50557275371022e-168,0.544612267756886,0.994,0.986,2.74602416353534e-163,"Actg1"
1.16007190493622e-167,0.878843618436317,0.892,0.741,3.74529214508659e-163,"Csrp2"
1.87126934474479e-167,-0.924952246873226,0.076,0.442,6.04139307950856e-163,"Gria4"
3.71680874833005e-167,0.300709005847266,0.43,0.102,1.19997170439836e-162,"Fbln2"
7.2421931729249e-167,0.550883969649298,0.25,0.028,2.3381420658788e-162,"Mecom"
1.2866732405133e-165,0.419954341820986,0.235,0.022,4.15402455699717e-161,"Trim47"
4.28592606252725e-165,-0.985285782696756,0.469,0.727,1.38371122928692e-160,"Ctnnd1"
1.2409402935362e-164,0.756258401729154,0.382,0.097,4.00637573768164e-160,"Myo1d"
3.25595598143534e-163,-0.613649413126652,0.917,0.969,1.0511853886064e-158,"Cpe"
6.58686213085727e-163,-0.963030998673821,0.294,0.63,2.12656843894727e-158,"Vgll3"
1.04013198937327e-162,-0.916004826577167,0.003,0.338,3.35806612769161e-158,"Cacnb4"
1.98029327575533e-162,0.503154339780255,0.311,0.055,6.39337684077608e-158,"Gng2"
5.96911679311738e-161,0.751939428256665,0.418,0.111,1.92712935665795e-156,"Aebp1"
4.51885714385494e-159,0.446909688883879,0.27,0.038,1.45891302889357e-154,"Foxd1"
7.75510316553772e-157,0.425498094728933,0.994,0.991,2.50373505699385e-152,"Rpl36"
2.3960826777708e-156,0.583836190721638,0.403,0.112,7.73575292518301e-152,"Chst1"
2.35757088821114e-155,0.766716805919769,0.834,0.606,7.61141761258966e-151,"Hcfc1r1"
4.65863695914644e-154,0.444785222664115,0.284,0.046,1.50404094226043e-149,"Igf2bp3"
1.05926297037061e-152,-0.842771856461769,0.44,0.714,3.41983049984152e-148,"Tes"
4.0146640361062e-152,-0.81609543676885,0.04,0.379,1.29613428405689e-147,"Adm"
8.86085524193392e-151,-0.752221920852597,0.053,0.39,2.86072711485837e-146,"Zic2"
9.5351916657488e-151,0.509046269393889,0.278,0.046,3.078436629287e-146,"Ahr"
2.99878260496956e-150,0.720136528573806,0.906,0.722,9.68156964014421e-146,"Flnb"
5.91523943478716e-150,0.381909988105302,0.994,0.996,1.90973505152104e-145,"Rpl37a"
6.60918390702928e-150,0.490495389421745,0.982,0.958,2.1337750243844e-145,"Rpl22"
1.36935073611861e-149,-0.831737595369801,0.246,0.584,4.42094885155895e-145,"Col4a5"
1.68096437612773e-149,0.421653787009147,0.255,0.036,5.42699348832838e-145,"Apbb1ip"
1.79257705847726e-149,-0.856464611227106,0.039,0.371,5.78733503329384e-145,"Nkain2"
2.24047083371291e-149,0.453624577765233,0.173,0.007,7.23336008664213e-145,"Peli2"
1.13316873121504e-148,0.562006944379377,0.3,0.059,3.65843524872774e-144,"Ccdc80"
7.08592739566677e-148,0.692351629986381,0.734,0.438,2.28769165969102e-143,"Tkt"
2.9726107319575e-147,0.313220637607414,0.146,0,9.59707374812479e-143,"Kdm5d"
9.7559383160855e-147,0.776806884739325,0.71,0.416,3.1497046853482e-142,"Mrpl33"
1.16217298199247e-146,-0.744696910319023,0.853,0.942,3.75207547236268e-142,"Tubb4b"
5.90657538240758e-146,0.550861483267738,0.97,0.945,1.90693786221029e-141,"Eif5a"
2.03463191068261e-145,-0.782521597788573,0.098,0.441,6.56880912363879e-141,"Csdc2"
7.23760583333822e-145,-0.668700364986031,0.891,0.948,2.33666104329324e-140,"Fstl1"
7.62803201712125e-145,-0.878701592800965,0.229,0.561,2.4627101367276e-140,"Pdpn"
2.29076290994745e-144,0.315058111530686,0.146,0.001,7.39572805476534e-140,"Rasgrf1"
2.40055609892811e-143,0.283289242204797,1,0.999,7.7501953653894e-139,"Rps8"
3.13877495144498e-143,0.315674679793957,0.998,0.997,1.01335349307401e-138,"Eef1a1"
2.23778460163941e-142,0.751874308127913,0.441,0.151,7.22468758639284e-138,"Kalrn"
3.86520309853662e-142,-0.815084129814599,0.267,0.58,1.24788082036255e-137,"Efnb2"
4.04620091713622e-142,0.538458273185586,0.331,0.077,1.30631596609743e-137,"Nav1"
7.47835537090899e-142,-0.55061193848751,0.973,0.992,2.41438703149797e-137,"Ftl1"
1.26381453507278e-141,-0.804222362102551,0.718,0.85,4.08022522648247e-137,"Col4a1"
2.80940262114794e-141,0.661548515350166,0.861,0.676,9.07015636237612e-137,"Nedd8"
6.35701786452038e-141,-0.824228246275995,0.306,0.609,2.0523632175604e-136,"Cpd"
7.5834965184054e-141,-0.724454469190003,0.789,0.906,2.44833185096718e-136,"Palld"
7.8943086277222e-141,0.485233893073225,0.286,0.054,2.54867754046011e-136,"Kcnk10"
8.36506827122344e-141,-0.675854439916619,0.006,0.305,2.70066229136449e-136,"C1ql1"
9.67490882938739e-141,0.305907703265477,0.169,0.008,3.12354431556772e-136,"Cyp1b1"
1.41990712221208e-139,0.366124762839813,0.991,0.992,4.58417014406169e-135,"Rpl13a"
2.71515476736977e-139,-0.920888657607411,0.404,0.704,8.76587716645331e-135,"F3"
2.8086559139993e-139,-0.833479260966842,0.006,0.304,9.06774561834674e-135,"Crct1"
6.16681985513268e-139,0.527316812612907,0.324,0.077,1.99095779022959e-134,"Ctsh"
1.32971187903282e-138,0.641725373805667,0.492,0.189,4.29297480145747e-134,"Nid2"
1.71358384163171e-135,0.680039235381709,0.853,0.68,5.53230543270799e-131,"Cdkn2a"
4.29999127511243e-135,-0.829462516780109,0.649,0.81,1.38825218317005e-130,"Gclm"
5.13704164207555e-135,0.625054530458384,0.885,0.726,1.65849389414409e-130,"Psmb5"
3.24771108917101e-134,-0.762892792450696,0.419,0.688,1.04852352513886e-129,"Rsu1"
3.4888168141303e-134,0.586324847237909,0.934,0.839,1.12636450844197e-129,"Rps27l"
7.24731326743599e-134,0.355355515214522,0.994,0.996,2.33979508839171e-129,"Rpl30"
5.66076299132986e-133,0.449997171255866,0.98,0.971,1.82757733175085e-128,"Gm10076"
7.76062700771429e-133,-0.752211052621095,0.105,0.428,2.50551842944056e-128,"Slc4a4"
1.20521864948406e-131,-0.453816169189289,0.975,0.989,3.89104840985928e-127,"Myl12a"
1.39574347470569e-131,-0.687250356360354,0.725,0.864,4.50615780808731e-127,"Cd44"
2.98071522908454e-131,-0.674285692104988,0.043,0.347,9.62323911709944e-127,"Slc2a3"
9.34755570072136e-130,0.428443832553115,0.248,0.042,3.01785835797789e-125,"Meis1"
1.09772104037745e-129,0.437817718577613,0.267,0.051,3.54399237885859e-125,"Id4"
1.30000725462716e-128,0.61381975667946,0.457,0.168,4.19707342156377e-124,"Nrp2"
4.51931360159803e-128,0.698691660214788,0.842,0.613,1.45906039627592e-123,"Gsn"
1.893547945965e-127,0.217861258986753,0.127,0,6.11331954354801e-123,"Wnt10b"
1.4322206248047e-126,0.270604819750648,0.154,0.008,4.62392428718196e-122,"Dock8"
3.15406134200221e-126,0.350010796625048,0.189,0.02,1.01828870426541e-121,"Layn"
5.00267165443217e-126,-0.632506132678933,0.805,0.908,1.61511254363343e-121,"Sdc4"
5.72221836487237e-126,-0.795875116629057,0.227,0.526,1.84741819909905e-121,"Arl5a"
1.29271002966888e-125,0.323239569402566,0.991,0.996,4.17351433078598e-121,"Rpl18"
3.05479769862175e-125,-0.789271241748883,0.612,0.789,9.86241437000033e-121,"Col4a2"
6.76186578660142e-125,0.566430939640532,0.282,0.062,2.18306836920427e-120,"Jaml"
7.30430681050759e-125,-0.811923554389404,0.462,0.689,2.35819545377238e-120,"Six3"
7.80109177617365e-125,-0.751793850468379,0.743,0.864,2.51858247993766e-120,"Pdlim5"
2.10755992609609e-124,0.345398700545655,0.99,0.99,6.80425722140124e-120,"Rps4x"
4.19490386788141e-124,-0.712205956111071,0.134,0.451,1.35432471374551e-119,"Arap2"
2.72759784966896e-123,-0.645584137937446,0.038,0.323,8.80604965765623e-119,"Rbm20"
5.96187440759544e-123,-0.626030052529424,0.031,0.317,1.92479115249219e-118,"Stox2"
7.03506779560361e-123,-0.649091218650793,0.739,0.86,2.27127163781063e-118,"Lhfp"
1.09742459067995e-122,-0.784122348444244,0.314,0.611,3.5430352910102e-118,"Plcb4"
1.3748826535858e-122,0.364159538948948,0.99,0.991,4.43880864710175e-118,"Rps25"
1.41527226389908e-122,-0.575131584434783,0.853,0.927,4.56920650399817e-118,"Kif5b"
1.49101098961331e-122,0.37402933025046,0.206,0.028,4.81372897996658e-118,"Sorcs2"
2.00027541684125e-121,0.244279397963287,0.148,0.007,6.45788918327198e-117,"Artn"
4.34927869126876e-121,0.452947531705469,0.306,0.077,1.40416462547612e-116,"Ddt"
3.89359210472326e-120,-0.562190386918716,0.007,0.272,1.2570462110099e-115,"Tceal5"
4.44314111701684e-120,0.494917771209319,0.949,0.882,1.43446810962889e-115,"Atp5d"
1.69962313386192e-119,-0.858135804441883,0.422,0.659,5.48723328767321e-115,"Rnd3"
1.78325015156693e-119,0.347172391436741,0.992,0.99,5.75722311433383e-115,"Rpl14"
3.26516480122149e-119,0.268580802250284,0.169,0.015,1.05415845607436e-114,"Srebf1"
4.21779861736473e-119,-0.65360415130637,0.068,0.358,1.3617162836162e-114,"Rhou"
4.67146729492239e-119,-0.659100744364019,0.707,0.84,1.50818321616569e-114,"Lman1"
6.21290583170909e-119,0.327509656568973,0.991,0.993,2.00583664776728e-114,"Rpl9"
7.78796683621786e-119,0.28386372918614,0.158,0.011,2.51434509307294e-114,"Cdk18"
1.67552678580032e-118,0.310126403941399,0.187,0.022,5.40943822795633e-114,"Gpr85"
2.15645340583431e-118,-0.623197359492186,0.802,0.899,6.96210982073606e-114,"Atp6v0c"
2.39548673400947e-118,0.613770573806315,0.571,0.284,7.73382892074957e-114,"Apex1"
3.19889913564955e-118,0.494987262512418,0.967,0.952,1.03276458594446e-113,"Npm1"
6.32238073510921e-118,0.258877024019864,0.146,0.008,2.04118062033001e-113,"Ngef"
7.30035373388541e-118,-0.768225015743434,0.347,0.62,2.3569192029849e-113,"Map1lc3a"
1.80649134969694e-117,0.640599066569749,0.597,0.309,5.83225732249658e-113,"Dpysl2"
2.48457250165039e-117,-0.680727222029311,0.073,0.358,8.02144232157829e-113,"Nptxr"
2.5662399612788e-117,1.20376443844082,0.727,0.454,8.2851057149886e-113,"Mgp"
3.43930937029918e-117,0.632209635597399,0.364,0.113,1.11038103020109e-112,"Arhgap24"
2.01300433266447e-116,0.694802337211711,0.66,0.378,6.49898448800724e-112,"Ankrd28"
1.3507593158792e-115,-0.696516047874866,0.756,0.863,4.36092645131599e-111,"Ctsd"
1.76953661549768e-115,-0.665797005313297,0.614,0.784,5.71294896313425e-111,"Pdlim7"
3.34019612771659e-115,0.253504642486228,0.135,0.005,1.0783823198333e-110,"Glt1d1"
4.17745869524514e-115,-0.726593864715825,0.534,0.753,1.34869253975989e-110,"Atxn1"
6.27569234939651e-115,0.30359601092717,0.148,0.01,2.02610727500266e-110,"Galnt13"
8.40402738037394e-115,-0.709018126247368,0.445,0.685,2.71324023975373e-110,"Tmed5"
1.58159160595859e-114,0.451054327650351,0.273,0.063,5.10616849983731e-110,"Sorbs2os"
1.61607348296661e-113,-0.637767467641279,0.077,0.365,5.21749323975769e-109,"Pawr"
3.98137647988467e-113,-0.566885385369063,0.921,0.962,1.28538739653077e-108,"Myh9"
6.77106082757266e-113,0.50860773227507,0.946,0.882,2.18603698818183e-108,"Esd"
1.85387008460712e-112,0.309085816239426,0.992,0.993,5.98521956815409e-108,"Rplp2"
2.12303305575458e-112,0.656518237414864,0.72,0.477,6.85421222050365e-108,"Thoc7"
8.07336311614482e-112,0.324488627345512,0.997,0.995,2.60648528204735e-107,"Rpl28"
1.02044039715332e-111,-0.521024584330139,0.003,0.249,3.2944918222095e-107,"Tmem45a"
1.28702050485242e-111,-0.603833934193623,0.043,0.317,4.15514569991604e-107,"Sytl2"
2.26498040663668e-111,-0.663702480183324,0.083,0.366,7.31248924282651e-107,"Htra1"
5.71764228043341e-111,-0.577352790743973,0.036,0.303,1.84594081023793e-106,"Scn5a"
5.91095504474224e-111,0.551860841886309,0.493,0.213,1.90835183619503e-106,"Scx"
6.9743599231938e-111,0.564868221310829,0.557,0.273,2.25167210120312e-106,"Litaf"
8.40230741545488e-111,0.315533487781081,0.174,0.02,2.71268494907961e-106,"Egr3"
3.79636009709081e-110,0.609313319540792,0.432,0.171,1.22565485734577e-105,"Pantr1"
4.53046024363304e-110,-0.94607310672624,0.56,0.764,1.46265908965693e-105,"Thbs1"
8.12296738958321e-110,0.634823102365033,0.748,0.511,2.62250002172694e-105,"Ndufc2"
2.6617691794451e-109,0.703739299556495,0.646,0.372,8.5935217958385e-105,"Rai14"
4.46477197215263e-109,0.585877062794471,0.902,0.799,1.44145163120948e-104,"Marcks"
3.7572646327532e-108,0.437133013915062,0.962,0.932,1.21303288668437e-103,"Hint1"
5.369903342396e-108,0.412139671479141,0.283,0.072,1.73367329409255e-103,"Eef2k"
6.86857626279236e-108,-0.558551163845752,0.003,0.241,2.21751984644251e-103,"Eya1"
7.00387460255089e-108,0.327910556960999,0.212,0.037,2.26120091543355e-103,"Slc25a1"
1.68714006399776e-107,0.317421239387463,0.988,0.991,5.44693169661675e-103,"Rpl17"
2.47573304360337e-107,-0.505440253022616,0,0.235,7.99290413127348e-103,"Tmem35a"
2.6349640529925e-107,0.736416736016271,0.395,0.148,8.50698144508627e-103,"Sox2ot"
6.16598440412294e-107,0.595288059409325,0.541,0.263,1.99068806487109e-102,"Epb41l4a"
1.66995080062606e-106,0.458842115552612,0.352,0.116,5.39143615982123e-102,"Fez1"
3.77376914172564e-106,0.178598287255447,0.109,0.001,1.21836136740612e-101,"Gjb3"
5.36221140917792e-106,0.339039158154323,0.139,0.009,1.73118995345309e-101,"Ccser1"
7.23518719436233e-106,0.508536280560955,0.404,0.151,2.33588018569988e-101,"Gamt"
2.9104383674919e-105,-0.525875901636476,0.011,0.253,9.39635026944759e-101,"Jazf1"
2.92650457939548e-105,0.585226856614139,0.466,0.202,9.4482200345783e-101,"Eml1"
3.86550347494075e-105,0.328063223554259,0.99,0.988,1.24797779688462e-100,"Rps7"
1.10418264653457e-104,0.308476328630611,0.99,0.991,3.56485367433686e-100,"Rps3"
